symbol,price,date
ALPHABTC,1.104e-05,2022-04-05 20:16:56
ALPHABUSD,0.5086,2022-04-05 20:16:56
ALPHAUSDT,0.5087,2022-04-05 20:16:56
VIDTBTC,1.222e-05,2022-04-05 20:16:56
VIDTBUSD,0.5599,2022-04-05 20:16:56
AAVEBNB,0.4998,2022-04-05 20:16:56
BTCBRL,215085.0,2022-04-05 20:16:56
USDTBRL,4.689,2022-04-05 20:16:56
AAVEBTC,0.004893,2022-04-05 20:16:56
AAVEETH,0.0651,2022-04-05 20:16:56
AAVEBUSD,224.5,2022-04-05 20:16:56
AAVEUSDT,224.3,2022-04-05 20:16:56
AAVEBKRW,164167.0,2022-04-05 20:16:56
NEARBNB,0.036862,2022-04-05 20:16:56
NEARBTC,0.00036068,2022-04-05 20:16:56
NEARBUSD,16.551,2022-04-05 20:16:56
NEARUSDT,16.537,2022-04-05 20:16:56
SXPUPUSDT,0.17426,2022-04-05 20:16:56
SXPDOWNUSDT,0.0895,2022-04-05 20:16:56
DOTBKRW,13514.98,2022-04-05 20:16:56
SXPGBP,1.155,2022-04-05 20:16:56
FILBNB,0.0563,2022-04-05 20:16:56
FILBTC,0.000551,2022-04-05 20:16:56
FILBUSD,25.28,2022-04-05 20:16:56
FILUSDT,25.28,2022-04-05 20:16:56
FILUPUSDT,0.1515,2022-04-05 20:16:56
FILDOWNUSDT,0.0007666,2022-04-05 20:16:56
YFIUPUSDT,0.1169,2022-04-05 20:16:56
YFIDOWNUSDT,0.9009,2022-04-05 20:16:56
INJBNB,0.01428,2022-04-05 20:16:56
INJBTC,0.0001397,2022-04-05 20:16:56
INJBUSD,6.42,2022-04-05 20:16:56
INJUSDT,6.408,2022-04-05 20:16:56
AERGOBTC,5.94e-06,2022-04-05 20:16:56
AERGOBUSD,0.273,2022-04-05 20:16:56
LINKEUR,15.59,2022-04-05 20:16:56
ONEBUSD,0.1564,2022-04-05 20:16:56
EASYETH,0.00623,2022-04-05 20:16:56
AUDIOBTC,3.347e-05,2022-04-05 20:16:56
AUDIOBUSD,1.538,2022-04-05 20:16:56
AUDIOUSDT,1.538,2022-04-05 20:16:56
CTKBNB,0.003263,2022-04-05 20:16:56
CTKBTC,3.193e-05,2022-04-05 20:16:56
CTKBUSD,1.469,2022-04-05 20:16:56
CTKUSDT,1.467,2022-04-05 20:16:56
BCHUPUSDT,0.0724,2022-04-05 20:16:56
BCHDOWNUSDT,0.2247,2022-04-05 20:16:56
BOTBTC,0.04906,2022-04-05 20:16:56
BOTBUSD,2783.23,2022-04-05 20:16:56
ETHBRL,16153.67,2022-04-05 20:16:56
DOTEUR,20.26,2022-04-05 20:16:56
AKROBTC,3.4e-07,2022-04-05 20:16:56
AKROUSDT,0.01536,2022-04-05 20:16:56
KP3RBNB,1.1063,2022-04-05 20:16:56
KP3RBUSD,496.42,2022-04-05 20:16:56
AXSBNB,0.1382,2022-04-05 20:16:56
AXSBTC,0.001355,2022-04-05 20:16:56
AXSBUSD,62.18,2022-04-05 20:16:56
AXSUSDT,62.17,2022-04-05 20:16:56
HARDBNB,0.001221,2022-04-05 20:16:56
HARDBTC,1.2e-05,2022-04-05 20:16:56
HARDBUSD,0.5495,2022-04-05 20:16:56
HARDUSDT,0.5496,2022-04-05 20:16:56
BNBBRL,2104.0,2022-04-05 20:16:56
LTCEUR,114.3,2022-04-05 20:16:56
RENBTCBTC,0.9992,2022-04-05 20:16:56
RENBTCETH,16.299,2022-04-05 20:16:56
DNTBUSD,0.1201,2022-04-05 20:16:56
DNTUSDT,0.1206,2022-04-05 20:16:56
SLPETH,7.15e-06,2022-04-05 20:16:56
ADAEUR,1.082,2022-04-05 20:16:56
LTCNGN,78132.0,2022-04-05 20:16:56
CVPETH,0.0002669,2022-04-05 20:16:56
CVPBUSD,0.92,2022-04-05 20:16:56
STRAXBTC,2.764e-05,2022-04-05 20:16:56
STRAXETH,0.0003691,2022-04-05 20:16:56
STRAXBUSD,1.266,2022-04-05 20:16:56
STRAXUSDT,1.267,2022-04-05 20:16:56
FORBTC,1.11e-06,2022-04-05 20:16:56
FORBUSD,0.05074,2022-04-05 20:16:56
UNFIBNB,0.02654,2022-04-05 20:16:56
UNFIBTC,0.0001433,2022-04-05 20:16:56
UNFIBUSD,6.556,2022-04-05 20:16:56
UNFIUSDT,6.577,2022-04-05 20:16:56
FRONTETH,0.0003304,2022-04-05 20:16:56
FRONTBUSD,0.6198,2022-04-05 20:16:56
BCHABUSD,43.641,2022-04-05 20:16:56
ROSEBTC,6.61e-06,2022-04-05 20:16:56
ROSEBUSD,0.30353,2022-04-05 20:16:56
ROSEUSDT,0.30359,2022-04-05 20:16:56
AVAXTRY,1361.9,2022-04-05 20:16:56
BUSDBRL,4.687,2022-04-05 20:16:56
AVAUSDT,1.828,2022-04-05 20:16:56
SYSBUSD,0.6643,2022-04-05 20:16:56
XEMUSDT,0.1163,2022-04-05 20:16:56
HEGICETH,1.647e-05,2022-04-05 20:16:56
HEGICBUSD,0.0359,2022-04-05 20:16:56
AAVEUPUSDT,0.6008,2022-04-05 20:16:56
AAVEDOWNUSDT,0.004673,2022-04-05 20:16:56
PROMBNB,0.02243,2022-04-05 20:16:56
PROMBUSD,10.03,2022-04-05 20:16:56
XRPBRL,3.853,2022-04-05 20:16:56
XRPNGN,214.17,2022-04-05 20:16:56
SKLBTC,5.56e-06,2022-04-05 20:16:56
SKLBUSD,0.2556,2022-04-05 20:16:56
SKLUSDT,0.2555,2022-04-05 20:16:56
BCHEUR,338.2,2022-04-05 20:16:56
YFIEUR,21769.57,2022-04-05 20:16:56
ZILBIDR,1813.0,2022-04-05 20:16:56
SUSDBTC,2.065e-05,2022-04-05 20:16:56
SUSDETH,0.000527,2022-04-05 20:16:56
SUSDUSDT,0.997,2022-04-05 20:16:56
COVERETH,0.06373,2022-04-05 20:16:56
COVERBUSD,193.6,2022-04-05 20:16:56
GLMBTC,1.127e-05,2022-04-05 20:16:56
GLMETH,0.0001491,2022-04-05 20:16:56
GHSTETH,0.0006014,2022-04-05 20:16:56
GHSTBUSD,2.075,2022-04-05 20:16:56
SUSHIUPUSDT,0.004714,2022-04-05 20:16:56
SUSHIDOWNUSDT,37.37,2022-04-05 20:16:56
XLMUPUSDT,0.0243,2022-04-05 20:16:56
XLMDOWNUSDT,4.304,2022-04-05 20:16:56
LINKBRL,79.6,2022-04-05 20:16:56
LINKNGN,11772.0,2022-04-05 20:16:56
LTCRUB,10757.1,2022-04-05 20:16:56
TRXTRY,1.0349,2022-04-05 20:16:56
XLMEUR,0.2088,2022-04-05 20:16:56
DFETH,7.02e-05,2022-04-05 20:16:56
DFBUSD,0.0902,2022-04-05 20:16:56
GRTBTC,1.023e-05,2022-04-05 20:16:56
GRTETH,0.000136,2022-04-05 20:16:56
GRTUSDT,0.4695,2022-04-05 20:16:56
JUVBTC,0.0001439,2022-04-05 20:16:56
JUVBUSD,6.6,2022-04-05 20:16:56
JUVUSDT,6.61,2022-04-05 20:16:56
PSGBTC,0.0003227,2022-04-05 20:16:56
PSGBUSD,14.76,2022-04-05 20:16:56
PSGUSDT,14.77,2022-04-05 20:16:56
BUSDBVND,23720.0,2022-04-05 20:16:56
USDTBVND,23710.0,2022-04-05 20:16:56
1INCHBTC,4.063e-05,2022-04-05 20:16:56
1INCHUSDT,1.866,2022-04-05 20:16:56
REEFBTC,2.6e-07,2022-04-05 20:16:56
REEFUSDT,0.01178,2022-04-05 20:16:56
OGBTC,9.33e-05,2022-04-05 20:16:56
OGUSDT,4.292,2022-04-05 20:16:56
ATMBTC,0.0001482,2022-04-05 20:16:56
ATMUSDT,6.8,2022-04-05 20:16:56
ASRBTC,9.07e-05,2022-04-05 20:16:56
ASRUSDT,4.165,2022-04-05 20:16:56
CELOBTC,9.361e-05,2022-04-05 20:16:56
CELOUSDT,4.295,2022-04-05 20:16:56
RIFBTC,3.65e-06,2022-04-05 20:16:56
RIFUSDT,0.1672,2022-04-05 20:16:56
CHZTRY,3.891,2022-04-05 20:16:56
XLMTRY,3.364,2022-04-05 20:16:56
LINKGBP,13.0,2022-04-05 20:16:56
GRTEUR,0.4306,2022-04-05 20:16:56
BTCSTBTC,0.0004127,2022-04-05 20:16:56
BTCSTBUSD,18.91,2022-04-05 20:16:56
BTCSTUSDT,18.91,2022-04-05 20:16:56
TRUBTC,5.42e-06,2022-04-05 20:16:56
TRUBUSD,0.5357,2022-04-05 20:16:56
TRUUSDT,0.2486,2022-04-05 20:16:56
DEXEETH,0.00206,2022-04-05 20:16:56
DEXEBUSD,7.12,2022-04-05 20:16:56
EOSEUR,2.558,2022-04-05 20:16:56
LTCBRL,582.7,2022-04-05 20:16:56
USDCBUSD,0.9999,2022-04-05 20:16:56
TUSDBUSD,1.0,2022-04-05 20:16:56
PAXBUSD,1.0,2022-04-05 20:16:56
CKBBTC,2.8e-07,2022-04-05 20:16:56
CKBBUSD,0.01285,2022-04-05 20:16:56
CKBUSDT,0.01283,2022-04-05 20:16:56
TWTBTC,2.771e-05,2022-04-05 20:16:56
TWTBUSD,1.2674,2022-04-05 20:16:56
TWTUSDT,1.2676,2022-04-05 20:16:56
FIROBTC,0.0001019,2022-04-05 20:16:56
FIROETH,0.001333,2022-04-05 20:16:56
FIROUSDT,4.68,2022-04-05 20:16:56
BETHETH,0.9682,2022-04-05 20:16:56
DOGEEUR,0.1569,2022-04-05 20:16:56
DOGETRY,2.529,2022-04-05 20:16:56
DOGEAUD,0.2259,2022-04-05 20:16:56
DOGEBRL,0.8,2022-04-05 20:16:56
DOTNGN,10716.0,2022-04-05 20:16:56
PROSETH,0.0002086,2022-04-05 20:16:56
LITBTC,3.923e-05,2022-04-05 20:16:56
LITBUSD,1.797,2022-04-05 20:16:56
LITUSDT,1.799,2022-04-05 20:16:56
BTCVAI,56876.4,2022-04-05 20:16:56
BUSDVAI,1.075,2022-04-05 20:16:56
SFPBTC,2.158e-05,2022-04-05 20:16:56
SFPBUSD,0.9913,2022-04-05 20:16:56
SFPUSDT,0.9913,2022-04-05 20:16:56
DOGEGBP,0.1306,2022-04-05 20:16:56
DOTTRY,326.3,2022-04-05 20:16:56
FXSBTC,0.00073256,2022-04-05 20:16:56
FXSBUSD,33.6,2022-04-05 20:16:56
DODOBTC,1.111e-05,2022-04-05 20:16:56
DODOBUSD,0.51,2022-04-05 20:16:56
DODOUSDT,0.51,2022-04-05 20:16:56
FRONTBTC,1.351e-05,2022-04-05 20:16:56
EASYBTC,0.0002925,2022-04-05 20:16:56
CAKEBTC,0.0002089,2022-04-05 20:16:56
CAKEUSDT,9.58,2022-04-05 20:16:56
BAKEBUSD,1.04,2022-04-05 20:16:56
UFTETH,0.0001267,2022-04-05 20:16:56
UFTBUSD,0.4357,2022-04-05 20:16:56
1INCHBUSD,1.865,2022-04-05 20:16:56
BANDBUSD,5.146,2022-04-05 20:16:56
GRTBUSD,0.4694,2022-04-05 20:16:56
IOSTBUSD,0.03538,2022-04-05 20:16:56
OMGBUSD,5.552,2022-04-05 20:16:56
REEFBUSD,0.01175,2022-04-05 20:16:56
ACMBTC,0.0001585,2022-04-05 20:16:56
ACMBUSD,7.281,2022-04-05 20:16:56
ACMUSDT,7.255,2022-04-05 20:16:56
AUCTIONBTC,0.0003518,2022-04-05 20:16:56
AUCTIONBUSD,16.12,2022-04-05 20:16:56
PHABTC,7.01e-06,2022-04-05 20:16:56
PHABUSD,0.3212,2022-04-05 20:16:56
DOTGBP,16.92,2022-04-05 20:16:56
ADATRY,17.44,2022-04-05 20:16:56
ADABRL,5.526,2022-04-05 20:16:56
ADAGBP,0.9026,2022-04-05 20:16:56
TVKBTC,3.14e-06,2022-04-05 20:16:56
TVKBUSD,0.1442,2022-04-05 20:16:56
BADGERBTC,0.000261,2022-04-05 20:16:56
BADGERBUSD,12.01,2022-04-05 20:16:56
BADGERUSDT,12.0,2022-04-05 20:16:56
FISBTC,1.771e-05,2022-04-05 20:16:56
FISBUSD,0.8161,2022-04-05 20:16:56
FISUSDT,0.8122,2022-04-05 20:16:56
DOTBRL,103.59,2022-04-05 20:16:56
ADAAUD,1.559,2022-04-05 20:16:56
HOTTRY,0.09588,2022-04-05 20:16:56
EGLDEUR,170.23,2022-04-05 20:16:56
OMBTC,2.19e-06,2022-04-05 20:16:56
OMBUSD,0.0998,2022-04-05 20:16:56
OMUSDT,0.0997,2022-04-05 20:16:56
PONDBTC,8.8e-07,2022-04-05 20:16:56
PONDBUSD,0.04041,2022-04-05 20:16:56
PONDUSDT,0.04041,2022-04-05 20:16:56
DEGOBTC,8.54e-05,2022-04-05 20:16:56
DEGOBUSD,3.93,2022-04-05 20:16:56
DEGOUSDT,3.93,2022-04-05 20:16:56
AVAXEUR,84.51,2022-04-05 20:16:56
BTTTRY,0.03783,2022-04-05 20:16:56
CHZBRL,1.233,2022-04-05 20:16:56
UNIEUR,10.27,2022-04-05 20:16:56
ALICEBTC,0.0001689,2022-04-05 20:16:56
ALICEBUSD,7.75,2022-04-05 20:16:56
ALICEUSDT,7.75,2022-04-05 20:16:56
CHZBUSD,0.2636,2022-04-05 20:16:56
CHZEUR,0.242,2022-04-05 20:16:56
CHZGBP,0.2018,2022-04-05 20:16:56
BIFIBNB,2.777,2022-04-05 20:16:56
BIFIBUSD,1487.3,2022-04-05 20:16:56
LINABTC,5.9e-07,2022-04-05 20:16:56
LINABUSD,0.0269,2022-04-05 20:16:56
LINAUSDT,0.02691,2022-04-05 20:16:56
ADARUB,102.0,2022-04-05 20:16:56
ENJBRL,8.059,2022-04-05 20:16:56
ENJEUR,1.576,2022-04-05 20:16:56
MATICEUR,1.4738,2022-04-05 20:16:56
NEOTRY,387.0,2022-04-05 20:16:56
PERPBTC,0.0001075,2022-04-05 20:16:56
PERPBUSD,4.94,2022-04-05 20:16:56
PERPUSDT,4.93,2022-04-05 20:16:56
RAMPBTC,2.43e-06,2022-04-05 20:16:56
RAMPBUSD,0.1114,2022-04-05 20:16:56
RAMPUSDT,0.1114,2022-04-05 20:16:56
SUPERBTC,1.699e-05,2022-04-05 20:16:56
SUPERBUSD,0.781,2022-04-05 20:16:56
SUPERUSDT,0.7809,2022-04-05 20:16:56
CFXBTC,3.9e-06,2022-04-05 20:16:56
CFXBUSD,0.1797,2022-04-05 20:16:56
CFXUSDT,0.1795,2022-04-05 20:16:56
ENJGBP,1.3162,2022-04-05 20:16:56
EOSTRY,41.17,2022-04-05 20:16:56
LTCGBP,95.3,2022-04-05 20:16:56
LUNAEUR,107.43,2022-04-05 20:16:56
RVNTRY,1.0181,2022-04-05 20:16:56
THETAEUR,3.467,2022-04-05 20:16:56
XVGBUSD,0.01291,2022-04-05 20:16:56
EPSBTC,4.98e-06,2022-04-05 20:16:56
EPSBUSD,0.2277,2022-04-05 20:16:56
EPSUSDT,0.2279,2022-04-05 20:16:56
AUTOBTC,0.0108,2022-04-05 20:16:56
AUTOBUSD,495.3,2022-04-05 20:16:56
AUTOUSDT,496.0,2022-04-05 20:16:56
TKOBTC,1.961e-05,2022-04-05 20:16:56
TKOBIDR,12922.37,2022-04-05 20:16:56
TKOBUSD,0.9,2022-04-05 20:16:56
TKOUSDT,0.899,2022-04-05 20:16:56
PUNDIXETH,0.0002888,2022-04-05 20:16:56
PUNDIXUSDT,0.997,2022-04-05 20:16:56
BTTBRL,0.01553,2022-04-05 20:16:56
BTTEUR,0.002436,2022-04-05 20:16:56
HOTEUR,0.005948,2022-04-05 20:16:56
WINEUR,0.0003225,2022-04-05 20:16:56
TLMBTC,2.81e-06,2022-04-05 20:16:56
TLMBUSD,0.1289,2022-04-05 20:16:56
TLMUSDT,0.129,2022-04-05 20:16:56
1INCHUPUSDT,0.065703,2022-04-05 20:16:56
1INCHDOWNUSDT,0.006148,2022-04-05 20:16:56
BTGBUSD,41.82,2022-04-05 20:16:56
BTGUSDT,41.67,2022-04-05 20:16:56
HOTBUSD,0.006481,2022-04-05 20:16:56
BNBUAH,14290.0,2022-04-05 20:16:56
ONTTRY,9.178,2022-04-05 20:16:56
VETEUR,0.07127,2022-04-05 20:16:56
VETGBP,0.05941,2022-04-05 20:16:56
WINBRL,0.001646,2022-04-05 20:16:56
MIRBTC,4.049e-05,2022-04-05 20:16:56
MIRBUSD,1.86,2022-04-05 20:16:56
MIRUSDT,1.853,2022-04-05 20:16:56
BARBTC,0.0002088,2022-04-05 20:16:56
BARBUSD,9.61,2022-04-05 20:16:56
BARUSDT,9.6,2022-04-05 20:16:56
FORTHBTC,0.0001727,2022-04-05 20:16:56
FORTHBUSD,7.92,2022-04-05 20:16:56
FORTHUSDT,7.92,2022-04-05 20:16:56
CAKEGBP,7.34,2022-04-05 20:16:56
DOGERUB,14.79,2022-04-05 20:16:56
HOTBRL,0.0375,2022-04-05 20:16:56
WRXEUR,0.5746,2022-04-05 20:16:56
EZBTC,5.162e-05,2022-04-05 20:16:56
EZETH,0.000688,2022-04-05 20:16:56
BAKEUSDT,1.04,2022-04-05 20:16:56
BURGERBUSD,1.733,2022-04-05 20:16:56
BURGERUSDT,1.732,2022-04-05 20:16:56
SLPBUSD,0.0246,2022-04-05 20:16:56
SLPUSDT,0.0247,2022-04-05 20:16:56
TRXAUD,0.0981,2022-04-05 20:16:56
TRXEUR,0.06416,2022-04-05 20:16:56
VETTRY,1.1449,2022-04-05 20:16:56
SHIBUSDT,2.701e-05,2022-04-05 20:16:56
SHIBBUSD,2.702e-05,2022-04-05 20:16:56
ICPBTC,0.000472,2022-04-05 20:16:56
ICPBNB,0.0482,2022-04-05 20:16:56
ICPBUSD,21.65,2022-04-05 20:16:56
ICPUSDT,21.67,2022-04-05 20:16:56
BTCGYEN,4300000.0,2022-04-05 20:16:56
USDTGYEN,85.0,2022-04-05 20:16:56
SHIBEUR,2.478e-05,2022-04-05 20:16:56
SHIBRUB,0.0005773,2022-04-05 20:16:56
ETCEUR,41.79,2022-04-05 20:16:56
ETCBRL,202.4,2022-04-05 20:16:56
DOGEBIDR,2455.0,2022-04-05 20:16:56
ARBTC,0.0008097,2022-04-05 20:16:56
ARBNB,0.08293,2022-04-05 20:16:56
ARBUSD,37.13,2022-04-05 20:16:56
ARUSDT,37.2,2022-04-05 20:16:56
POLSBTC,3.868e-05,2022-04-05 20:16:56
POLSBNB,0.00395,2022-04-05 20:16:56
POLSBUSD,1.774,2022-04-05 20:16:56
POLSUSDT,1.775,2022-04-05 20:16:56
MDXBTC,5.95e-06,2022-04-05 20:16:56
MDXBNB,0.000619,2022-04-05 20:16:56
MDXBUSD,0.273,2022-04-05 20:16:56
MDXUSDT,0.272,2022-04-05 20:16:56
MASKBNB,0.01203,2022-04-05 20:16:56
MASKBUSD,5.406,2022-04-05 20:16:56
MASKUSDT,5.411,2022-04-05 20:16:56
LPTBTC,0.0006033,2022-04-05 20:16:56
LPTBNB,0.06158,2022-04-05 20:16:56
LPTBUSD,27.68,2022-04-05 20:16:56
LPTUSDT,27.67,2022-04-05 20:16:56
ETHUAH,109842.0,2022-04-05 20:16:56
MATICBRL,7.531,2022-04-05 20:16:56
SOLEUR,117.3,2022-04-05 20:16:56
SHIBBRL,0.00012658,2022-04-05 20:16:56
AGIXBTC,3.52e-06,2022-04-05 20:16:56
ICPEUR,19.85,2022-04-05 20:16:56
MATICGBP,1.2285,2022-04-05 20:16:56
SHIBTRY,0.0003995,2022-04-05 20:16:56
MATICBIDR,23070.0,2022-04-05 20:16:56
MATICRUB,139.95,2022-04-05 20:16:56
NUBTC,1.24e-05,2022-04-05 20:16:56
NUBNB,0.0012677,2022-04-05 20:16:56
NUBUSD,0.5453,2022-04-05 20:16:56
NUUSDT,0.5436,2022-04-05 20:16:56
XVGUSDT,0.01296,2022-04-05 20:16:56
RLCBUSD,1.783,2022-04-05 20:16:56
CELRBUSD,0.06355,2022-04-05 20:16:56
ATMBUSD,6.76,2022-04-05 20:16:56
ZENBUSD,46.7,2022-04-05 20:16:56
FTMBUSD,1.4733,2022-04-05 20:16:56
THETABUSD,3.78,2022-04-05 20:16:56
WINBUSD,0.0003513,2022-04-05 20:16:56
KAVABUSD,4.341,2022-04-05 20:16:56
XEMBUSD,0.0963,2022-04-05 20:16:56
ATABTC,1.061e-05,2022-04-05 20:16:56
ATABNB,0.001085,2022-04-05 20:16:56
ATABUSD,0.4871,2022-04-05 20:16:56
ATAUSDT,0.4859,2022-04-05 20:16:56
GTCBTC,0.0001628,2022-04-05 20:16:56
GTCBNB,0.0186,2022-04-05 20:16:56
GTCBUSD,7.453,2022-04-05 20:16:56
GTCUSDT,7.477,2022-04-05 20:16:56
TORNBTC,0.0010257,2022-04-05 20:16:56
TORNBNB,0.09058,2022-04-05 20:16:56
TORNBUSD,47.0,2022-04-05 20:16:56
TORNUSDT,47.03,2022-04-05 20:16:56
MATICTRY,23.687,2022-04-05 20:16:56
ETCGBP,26.54,2022-04-05 20:16:56
SOLGBP,97.89,2022-04-05 20:16:56
BAKEBTC,2.267e-05,2022-04-05 20:16:56
COTIBUSD,0.3165,2022-04-05 20:16:56
KEEPBTC,1.432e-05,2022-04-05 20:16:56
KEEPBNB,0.0014507,2022-04-05 20:16:56
KEEPBUSD,0.626,2022-04-05 20:16:56
KEEPUSDT,0.6251,2022-04-05 20:16:56
SOLTRY,1890.2,2022-04-05 20:16:56
RUNEGBP,8.354,2022-04-05 20:16:56
SOLBRL,599.5,2022-04-05 20:16:56
SCBUSD,0.01275,2022-04-05 20:16:56
CHRBUSD,0.5896,2022-04-05 20:16:56
STMXBUSD,0.02248,2022-04-05 20:16:56
HNTBUSD,24.23,2022-04-05 20:16:56
FTTBUSD,48.91,2022-04-05 20:16:56
DOCKBUSD,0.04618,2022-04-05 20:16:56
ADABIDR,16932.0,2022-04-05 20:16:56
ERNBNB,0.01394,2022-04-05 20:16:56
ERNBUSD,6.226,2022-04-05 20:16:56
ERNUSDT,6.249,2022-04-05 20:16:56
KLAYBTC,2.472e-05,2022-04-05 20:16:56
KLAYBNB,0.002522,2022-04-05 20:16:56
KLAYBUSD,1.135,2022-04-05 20:16:56
KLAYUSDT,1.133,2022-04-05 20:16:56
RUNEEUR,10.038,2022-04-05 20:16:56
MATICAUD,2.122,2022-04-05 20:16:56
DOTRUB,1913.0,2022-04-05 20:16:56
UTKBUSD,0.2772,2022-04-05 20:16:56
IOTXBUSD,0.09541,2022-04-05 20:16:56
PHAUSDT,0.3217,2022-04-05 20:16:56
SOLRUB,11059.0,2022-04-05 20:16:56
RUNEAUD,17.404,2022-04-05 20:16:56
BUSDUAH,31.88,2022-04-05 20:16:56
BONDBTC,0.0002188,2022-04-05 20:16:56
BONDBNB,0.02969,2022-04-05 20:16:56
BONDBUSD,10.0,2022-04-05 20:16:56
BONDUSDT,10.03,2022-04-05 20:16:56
MLNBTC,0.00134,2022-04-05 20:16:56
MLNBNB,0.1375,2022-04-05 20:16:56
MLNBUSD,61.2,2022-04-05 20:16:56
MLNUSDT,61.4,2022-04-05 20:16:56
GRTTRY,6.946,2022-04-05 20:16:56
CAKEBRL,69.72,2022-04-05 20:16:56
ICPRUB,4589.0,2022-04-05 20:16:56
DOTAUD,29.24,2022-04-05 20:16:56
AAVEBRL,1792.0,2022-04-05 20:16:56
EOSAUD,6.555,2022-04-05 20:16:56
DEXEUSDT,7.12,2022-04-05 20:16:56
LTOBUSD,0.2784,2022-04-05 20:16:56
ADXBUSD,0.4679,2022-04-05 20:16:56
QUICKBTC,0.005223,2022-04-05 20:16:56
QUICKBNB,0.422,2022-04-05 20:16:56
QUICKBUSD,239.7,2022-04-05 20:16:56
C98USDT,1.727,2022-04-05 20:16:56
C98BUSD,1.728,2022-04-05 20:16:56
C98BNB,0.003849,2022-04-05 20:16:56
C98BTC,3.765e-05,2022-04-05 20:16:56
CLVBTC,9.98e-06,2022-04-05 20:16:56
CLVBNB,0.00102,2022-04-05 20:16:56
CLVBUSD,0.458,2022-04-05 20:16:56
CLVUSDT,0.457,2022-04-05 20:16:56
QNTBTC,0.002966,2022-04-05 20:16:56
QNTBNB,0.3027,2022-04-05 20:16:56
QNTBUSD,135.7,2022-04-05 20:16:56
QNTUSDT,136.0,2022-04-05 20:16:56
FLOWBTC,0.0001626,2022-04-05 20:16:56
FLOWBNB,0.01656,2022-04-05 20:16:56
FLOWBUSD,7.47,2022-04-05 20:16:56
FLOWUSDT,7.47,2022-04-05 20:16:56
XECBUSD,0.00011201,2022-04-05 20:16:56
AXSBRL,290.8,2022-04-05 20:16:56
AXSAUD,81.99,2022-04-05 20:16:56
TVKUSDT,0.1442,2022-04-05 20:16:56
MINABTC,7.345e-05,2022-04-05 20:16:56
MINABNB,0.007535,2022-04-05 20:16:56
MINABUSD,3.375,2022-04-05 20:16:56
MINAUSDT,3.375,2022-04-05 20:16:56
RAYBNB,0.00745,2022-04-05 20:16:56
RAYBUSD,3.341,2022-04-05 20:16:56
RAYUSDT,3.342,2022-04-05 20:16:56
FARMBTC,0.00245,2022-04-05 20:16:56
FARMBNB,0.25,2022-04-05 20:16:56
FARMBUSD,112.4,2022-04-05 20:16:56
FARMUSDT,112.5,2022-04-05 20:16:56
ALPACABTC,1.188e-05,2022-04-05 20:16:56
ALPACABNB,0.000944,2022-04-05 20:16:56
ALPACABUSD,0.545,2022-04-05 20:16:56
ALPACAUSDT,0.5453,2022-04-05 20:16:56
TLMTRY,1.907,2022-04-05 20:16:56
QUICKUSDT,239.9,2022-04-05 20:16:56
ORNBUSD,3.924,2022-04-05 20:16:56
MBOXBTC,7.769e-05,2022-04-05 20:16:56
MBOXBNB,0.007948,2022-04-05 20:16:56
MBOXBUSD,3.568,2022-04-05 20:16:56
MBOXUSDT,3.568,2022-04-05 20:16:56
VGXBTC,3.713e-05,2022-04-05 20:16:56
VGXETH,0.000494,2022-04-05 20:16:56
FORUSDT,0.05079,2022-04-05 20:16:56
REQUSDT,0.281,2022-04-05 20:16:56
GHSTUSDT,2.067,2022-04-05 20:16:56
TRURUB,21.99,2022-04-05 20:16:56
FISBRL,3.81,2022-04-05 20:16:56
WAXPUSDT,0.3465,2022-04-05 20:16:56
WAXPBUSD,0.3465,2022-04-05 20:16:56
WAXPBNB,0.0007737,2022-04-05 20:16:56
WAXPBTC,7.56e-06,2022-04-05 20:16:56
TRIBEBTC,1.242e-05,2022-04-05 20:16:56
TRIBEBNB,0.001431,2022-04-05 20:16:56
TRIBEBUSD,0.5699,2022-04-05 20:16:56
TRIBEUSDT,0.5702,2022-04-05 20:16:56
GNOUSDT,423.9,2022-04-05 20:16:56
GNOBUSD,304.1,2022-04-05 20:16:56
GNOBNB,0.865,2022-04-05 20:16:56
GNOBTC,0.009231,2022-04-05 20:16:56
ARPATRY,1.3365,2022-04-05 20:16:56
PROMBTC,0.000219,2022-04-05 20:16:56
MTLBUSD,1.966,2022-04-05 20:16:56
OGNBUSD,0.5504,2022-04-05 20:16:56
XECUSDT,0.00011194,2022-04-05 20:16:56
C98BRL,8.09,2022-04-05 20:16:56
SOLAUD,169.02,2022-04-05 20:16:56
XRPBIDR,11797.0,2022-04-05 20:16:56
POLYBUSD,0.4875,2022-04-05 20:16:56
ELFUSDT,0.393,2022-04-05 20:16:56
DYDXUSDT,6.321,2022-04-05 20:16:56
DYDXBUSD,6.326,2022-04-05 20:16:56
DYDXBNB,0.014069,2022-04-05 20:16:56
DYDXBTC,0.00013786,2022-04-05 20:16:56
ELFBUSD,0.393,2022-04-05 20:16:56
POLYUSDT,0.4876,2022-04-05 20:16:56
IDEXUSDT,0.17672,2022-04-05 20:16:56
VIDTUSDT,0.5601,2022-04-05 20:16:56
SOLBIDR,1837977.0,2022-04-05 20:16:56
AXSBIDR,898999.0,2022-04-05 20:16:56
BTCUSDP,45852.41,2022-04-05 20:16:56
ETHUSDP,3443.82,2022-04-05 20:16:56
BNBUSDP,449.02,2022-04-05 20:16:56
